pathway_id	pathway_description	pvalue	cancer_group	gene_parsed_by	percentile
path:hsa04213	Longevity regulating pathway - multiple species - Homo sapiens (human)	0.023976023976023976	Medullo	SLC1A5	15
path:hsa04935	Growth hormone synthesis, secretion and action - Homo sapiens (human)	0.023976023976023976	Medullo	SLC1A5	15
path:hsa05163	Human cytomegalovirus infection - Homo sapiens (human)	0.023976023976023976	Medullo	SLC1A5	15
path:hsa01200	Carbon metabolism - Homo sapiens (human)	0.024975024975024976	Medullo	SLC1A5	15
path:hsa05416	Viral myocarditis - Homo sapiens (human)	0.025974025974025976	Medullo	SLC1A5	15
path:hsa05205	Proteoglycans in cancer - Homo sapiens (human)	0.026973026973026972	Medullo	SLC1A5	15
path:hsa04926	Relaxin signaling pathway - Homo sapiens (human)	0.027972027972027972	Medullo	SLC1A5	15
path:hsa04928	Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)	0.027972027972027972	Medullo	SLC1A5	15
path:hsa05132	Salmonella infection - Homo sapiens (human)	0.027972027972027972	Medullo	SLC1A5	15
path:hsa04015	Rap1 signaling pathway - Homo sapiens (human)	0.028971028971028972	Medullo	SLC1A5	15
path:hsa04921	Oxytocin signaling pathway - Homo sapiens (human)	0.028971028971028972	Medullo	SLC1A5	15
path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series - Homo sapiens (human)	0.030969030969030968	Medullo	SLC1A5	15
path:hsa04022	cGMP-PKG signaling pathway - Homo sapiens (human)	0.030969030969030968	Medullo	SLC1A5	15
path:hsa04630	JAK-STAT signaling pathway - Homo sapiens (human)	0.030969030969030968	Medullo	SLC1A5	15
path:hsa04920	Adipocytokine signaling pathway - Homo sapiens (human)	0.030969030969030968	Medullo	SLC1A5	15
path:hsa05100	Bacterial invasion of epithelial cells - Homo sapiens (human)	0.03196803196803197	Medullo	SLC1A5	15
path:hsa05202	Transcriptional misregulation in cancer - Homo sapiens (human)	0.03296703296703297	Medullo	SLC1A5	15
path:hsa05231	Choline metabolism in cancer - Homo sapiens (human)	0.03296703296703297	Medullo	SLC1A5	15
path:hsa05145	Toxoplasmosis - Homo sapiens (human)	0.03396603396603397	Medullo	SLC1A5	15
path:hsa05167	Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)	0.03396603396603397	Medullo	SLC1A5	15
path:hsa01212	Fatty acid metabolism - Homo sapiens (human)	0.03596403596403597	Medullo	SLC1A5	15
path:hsa04310	Wnt signaling pathway - Homo sapiens (human)	0.03596403596403597	Medullo	SLC1A5	15
path:hsa04934	Cushing syndrome - Homo sapiens (human)	0.03596403596403597	Medullo	SLC1A5	15
path:hsa04530	Tight junction - Homo sapiens (human)	0.03696303696303696	Medullo	SLC1A5	15
path:hsa04392	Hippo signaling pathway - multiple species - Homo sapiens (human)	0.03896103896103896	Medullo	SLC1A5	15
path:hsa04966	Collecting duct acid secretion - Homo sapiens (human)	0.03896103896103896	Medullo	SLC1A5	15
path:hsa05020	Prion disease - Homo sapiens (human)	0.03896103896103896	Medullo	SLC1A5	15
path:hsa04340	Hedgehog signaling pathway - Homo sapiens (human)	0.03996003996003996	Medullo	SLC1A5	15
path:hsa04912	GnRH signaling pathway - Homo sapiens (human)	0.03996003996003996	Medullo	SLC1A5	15
path:hsa04260	Cardiac muscle contraction - Homo sapiens (human)	0.04095904095904096	Medullo	SLC1A5	15
path:hsa00100	Steroid biosynthesis - Homo sapiens (human)	0.04195804195804196	Medullo	SLC1A5	15
path:hsa00630	Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)	0.04195804195804196	Medullo	SLC1A5	15
path:hsa04713	Circadian entrainment - Homo sapiens (human)	0.04195804195804196	Medullo	SLC1A5	15
path:hsa05030	Cocaine addiction - Homo sapiens (human)	0.04195804195804196	Medullo	SLC1A5	15
path:hsa05032	Morphine addiction - Homo sapiens (human)	0.04195804195804196	Medullo	SLC1A5	15
path:hsa00010	Glycolysis / Gluconeogenesis - Homo sapiens (human)	0.04695304695304695	Medullo	SLC1A5	15
path:hsa04142	Lysosome - Homo sapiens (human)	0.04795204795204795	Medullo	SLC1A5	15
path:hsa04929	GnRH secretion - Homo sapiens (human)	0.04895104895104895	Medullo	SLC1A5	15
path:hsa05168	Herpes simplex virus 1 infection - Homo sapiens (human)	0.04895104895104895	Medullo	SLC1A5	15
path:hsa04010	MAPK signaling pathway - Homo sapiens (human)	0.05094905094905095	Medullo	SLC1A5	15
path:hsa04144	Endocytosis - Homo sapiens (human)	0.05194805194805195	Medullo	SLC1A5	15
path:hsa00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)	0.052947052947052944	Medullo	SLC1A5	15
path:hsa04215	Apoptosis - multiple species - Homo sapiens (human)	0.052947052947052944	Medullo	SLC1A5	15
path:hsa00980	Metabolism of xenobiotics by cytochrome P450 - Homo sapiens (human)	0.054945054945054944	Medullo	SLC1A5	15
path:hsa00330	Arginine and proline metabolism - Homo sapiens (human)	0.055944055944055944	Medullo	SLC1A5	15
path:hsa04727	GABAergic synapse - Homo sapiens (human)	0.055944055944055944	Medullo	SLC1A5	15
path:hsa04151	PI3K-Akt signaling pathway - Homo sapiens (human)	0.056943056943056944	Medullo	SLC1A5	15
path:hsa05014	Amyotrophic lateral sclerosis - Homo sapiens (human)	0.057942057942057944	Medullo	SLC1A5	15
path:hsa05165	Human papillomavirus infection - Homo sapiens (human)	0.057942057942057944	Medullo	SLC1A5	15
path:hsa05214	Glioma - Homo sapiens (human)	0.057942057942057944	Medullo	SLC1A5	15
path:hsa04120	Ubiquitin mediated proteolysis - Homo sapiens (human)	0.058941058941058944	Medullo	SLC1A5	15
path:hsa00600	Sphingolipid metabolism - Homo sapiens (human)	0.060939060939060936	Medullo	SLC1A5	15
path:hsa04740	Olfactory transduction - Homo sapiens (human)	0.060939060939060936	Medullo	SLC1A5	15
path:hsa04916	Melanogenesis - Homo sapiens (human)	0.060939060939060936	Medullo	SLC1A5	15
path:hsa04918	Thyroid hormone synthesis - Homo sapiens (human)	0.060939060939060936	Medullo	SLC1A5	15
path:hsa00240	Pyrimidine metabolism - Homo sapiens (human)	0.06393606393606394	Medullo	SLC1A5	15
path:hsa04724	Glutamatergic synapse - Homo sapiens (human)	0.06393606393606394	Medullo	SLC1A5	15
path:hsa00030	Pentose phosphate pathway - Homo sapiens (human)	0.06493506493506493	Medullo	SLC1A5	15
path:hsa00040	Pentose and glucuronate interconversions - Homo sapiens (human)	0.06693306693306693	Medullo	SLC1A5	15
path:hsa00620	Pyruvate metabolism - Homo sapiens (human)	0.06693306693306693	Medullo	SLC1A5	15
path:hsa04136	Autophagy - other - Homo sapiens (human)	0.06793206793206794	Medullo	SLC1A5	15
path:hsa04330	Notch signaling pathway - Homo sapiens (human)	0.06793206793206794	Medullo	SLC1A5	15
path:hsa05140	Leishmaniasis - Homo sapiens (human)	0.06893106893106893	Medullo	SLC1A5	15
path:hsa04062	Chemokine signaling pathway - Homo sapiens (human)	0.07092907092907093	Medullo	SLC1A5	15
path:hsa04726	Serotonergic synapse - Homo sapiens (human)	0.07192807192807193	Medullo	SLC1A5	15
path:hsa04973	Carbohydrate digestion and absorption - Homo sapiens (human)	0.07192807192807193	Medullo	SLC1A5	15
path:hsa04371	Apelin signaling pathway - Homo sapiens (human)	0.07292707292707293	Medullo	SLC1A5	15
path:hsa04211	Longevity regulating pathway - Homo sapiens (human)	0.07392607392607392	Medullo	SLC1A5	15
path:hsa00280	Valine, leucine and isoleucine degradation - Homo sapiens (human)	0.07592407592407592	Medullo	SLC1A5	15
path:hsa04660	T cell receptor signaling pathway - Homo sapiens (human)	0.07692307692307693	Medullo	SLC1A5	15
path:hsa04659	Th17 cell differentiation - Homo sapiens (human)	0.07792207792207792	Medullo	SLC1A5	15
path:hsa01250	Biosynthesis of nucleotide sugars - Homo sapiens (human)	0.08191808191808192	Medullo	SLC1A5	15
path:hsa05212	Pancreatic cancer - Homo sapiens (human)	0.08291708291708291	Medullo	SLC1A5	15
path:hsa03410	Base excision repair - Homo sapiens (human)	0.08491508491508491	Medullo	SLC1A5	15
path:hsa04625	C-type lectin receptor signaling pathway - Homo sapiens (human)	0.08591408591408592	Medullo	SLC1A5	15
path:hsa04141	Protein processing in endoplasmic reticulum - Homo sapiens (human)	0.08691308691308691	Medullo	SLC1A5	15
path:hsa01522	Endocrine resistance - Homo sapiens (human)	0.08891108891108891	Medullo	SLC1A5	15
path:hsa04137	Mitophagy - animal - Homo sapiens (human)	0.0899100899100899	Medullo	SLC1A5	15
path:hsa04720	Long-term potentiation - Homo sapiens (human)	0.0899100899100899	Medullo	SLC1A5	15
path:hsa05012	Parkinson disease - Homo sapiens (human)	0.0899100899100899	Medullo	SLC1A5	15
path:hsa00512	Mucin type O-glycan biosynthesis - Homo sapiens (human)	0.09290709290709291	Medullo	SLC1A5	15
path:hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)	0.09290709290709291	Medullo	SLC1A5	15
path:hsa04730	Long-term depression - Homo sapiens (human)	0.09490509490509491	Medullo	SLC1A5	15
path:hsa04962	Vasopressin-regulated water reabsorption - Homo sapiens (human)	0.09490509490509491	Medullo	SLC1A5	15
path:hsa04931	Insulin resistance - Homo sapiens (human)	0.0969030969030969	Medullo	SLC1A5	15
path:hsa05133	Pertussis - Homo sapiens (human)	0.0979020979020979	Medullo	SLC1A5	15
path:hsa04621	NOD-like receptor signaling pathway - Homo sapiens (human)	0.0989010989010989	Medullo	SLC1A5	15
path:hsa05033	Nicotine addiction - Homo sapiens (human)	0.0989010989010989	Medullo	SLC1A5	15
path:hsa00061	Fatty acid biosynthesis - Homo sapiens (human)	0.1048951048951049	Medullo	SLC1A5	15
path:hsa05216	Thyroid cancer - Homo sapiens (human)	0.1048951048951049	Medullo	SLC1A5	15
path:hsa04024	cAMP signaling pathway - Homo sapiens (human)	0.1068931068931069	Medullo	SLC1A5	15
path:hsa04012	ErbB signaling pathway - Homo sapiens (human)	0.10789210789210789	Medullo	SLC1A5	15
path:hsa05162	Measles - Homo sapiens (human)	0.10789210789210789	Medullo	SLC1A5	15
path:hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)	0.10989010989010989	Medullo	SLC1A5	15
path:hsa04810	Regulation of actin cytoskeleton - Homo sapiens (human)	0.10989010989010989	Medullo	SLC1A5	15
path:hsa04923	Regulation of lipolysis in adipocytes - Homo sapiens (human)	0.11188811188811189	Medullo	SLC1A5	15
path:hsa05144	Malaria - Homo sapiens (human)	0.11188811188811189	Medullo	SLC1A5	15
path:hsa04924	Renin secretion - Homo sapiens (human)	0.11388611388611389	Medullo	SLC1A5	15
path:hsa04218	Cellular senescence - Homo sapiens (human)	0.11488511488511488	Medullo	SLC1A5	15
path:hsa00480	Glutathione metabolism - Homo sapiens (human)	0.11788211788211789	Medullo	SLC1A5	15
path:hsa04971	Gastric acid secretion - Homo sapiens (human)	0.11788211788211789	Medullo	SLC1A5	15
path:hsa00900	Terpenoid backbone biosynthesis - Homo sapiens (human)	0.11988011988011989	Medullo	SLC1A5	15
path:hsa04658	Th1 and Th2 cell differentiation - Homo sapiens (human)	0.12087912087912088	Medullo	SLC1A5	15
path:hsa05031	Amphetamine addiction - Homo sapiens (human)	0.12087912087912088	Medullo	SLC1A5	15
path:hsa05152	Tuberculosis - Homo sapiens (human)	0.12087912087912088	Medullo	SLC1A5	15
path:hsa04217	Necroptosis - Homo sapiens (human)	0.12687312687312688	Medullo	SLC1A5	15
path:hsa04380	Osteoclast differentiation - Homo sapiens (human)	0.12687312687312688	Medullo	SLC1A5	15
path:hsa04610	Complement and coagulation cascades - Homo sapiens (human)	0.12787212787212787	Medullo	SLC1A5	15
path:hsa04072	Phospholipase D signaling pathway - Homo sapiens (human)	0.12987012987012986	Medullo	SLC1A5	15
path:hsa04261	Adrenergic signaling in cardiomyocytes - Homo sapiens (human)	0.12987012987012986	Medullo	SLC1A5	15
path:hsa04613	Neutrophil extracellular trap formation - Homo sapiens (human)	0.13186813186813187	Medullo	SLC1A5	15
path:hsa04640	Hematopoietic cell lineage - Homo sapiens (human)	0.13286713286713286	Medullo	SLC1A5	15
path:hsa00410	beta-Alanine metabolism - Homo sapiens (human)	0.14085914085914086	Medullo	SLC1A5	15
path:hsa00515	Mannose type O-glycan biosynthesis - Homo sapiens (human)	0.14085914085914086	Medullo	SLC1A5	15
path:hsa04612	Antigen processing and presentation - Homo sapiens (human)	0.14085914085914086	Medullo	SLC1A5	15
path:hsa04664	Fc epsilon RI signaling pathway - Homo sapiens (human)	0.14085914085914086	Medullo	SLC1A5	15
path:hsa04960	Aldosterone-regulated sodium reabsorption - Homo sapiens (human)	0.14585414585414586	Medullo	SLC1A5	15
path:hsa01210	2-Oxocarboxylic acid metabolism - Homo sapiens (human)	0.14685314685314685	Medullo	SLC1A5	15
path:hsa05171	Coronavirus disease - COVID-19 - Homo sapiens (human)	0.15184815184815184	Medullo	SLC1A5	15
path:hsa00561	Glycerolipid metabolism - Homo sapiens (human)	0.15284715284715283	Medullo	SLC1A5	15
path:hsa04623	Cytosolic DNA-sensing pathway - Homo sapiens (human)	0.15284715284715283	Medullo	SLC1A5	15
path:hsa03440	Homologous recombination - Homo sapiens (human)	0.15384615384615385	Medullo	SLC1A5	15
path:hsa05146	Amoebiasis - Homo sapiens (human)	0.16283716283716285	Medullo	SLC1A5	15
path:hsa05135	Yersinia infection - Homo sapiens (human)	0.16383616383616384	Medullo	SLC1A5	15
path:hsa04722	Neurotrophin signaling pathway - Homo sapiens (human)	0.16683316683316685	Medullo	SLC1A5	15
path:hsa05414	Dilated cardiomyopathy - Homo sapiens (human)	0.16683316683316685	Medullo	SLC1A5	15
path:hsa05323	Rheumatoid arthritis - Homo sapiens (human)	0.16983016983016982	Medullo	SLC1A5	15
path:hsa03420	Nucleotide excision repair - Homo sapiens (human)	0.17682317682317683	Medullo	SLC1A5	15
path:hsa00640	Propanoate metabolism - Homo sapiens (human)	0.18081918081918083	Medullo	SLC1A5	15
path:hsa04130	SNARE interactions in vesicular transport - Homo sapiens (human)	0.18281718281718282	Medullo	SLC1A5	15
path:hsa04979	Cholesterol metabolism - Homo sapiens (human)	0.18281718281718282	Medullo	SLC1A5	15
path:hsa04020	Calcium signaling pathway - Homo sapiens (human)	0.19080919080919082	Medullo	SLC1A5	15
path:hsa00020	Citrate cycle (TCA cycle) - Homo sapiens (human)	0.1928071928071928	Medullo	SLC1A5	15
path:hsa04145	Phagosome - Homo sapiens (human)	0.19480519480519481	Medullo	SLC1A5	15
path:hsa00513	Various types of N-glycan biosynthesis - Homo sapiens (human)	0.1958041958041958	Medullo	SLC1A5	15
path:hsa00511	Other glycan degradation - Homo sapiens (human)	0.1968031968031968	Medullo	SLC1A5	15
path:hsa04080	Neuroactive ligand-receptor interaction - Homo sapiens (human)	0.2007992007992008	Medullo	SLC1A5	15
path:hsa04666	Fc gamma R-mediated phagocytosis - Homo sapiens (human)	0.2007992007992008	Medullo	SLC1A5	15
path:hsa00590	Arachidonic acid metabolism - Homo sapiens (human)	0.20279720279720279	Medullo	SLC1A5	15
path:hsa04514	Cell adhesion molecules - Homo sapiens (human)	0.20279720279720279	Medullo	SLC1A5	15
path:hsa05130	Pathogenic Escherichia coli infection - Homo sapiens (human)	0.20279720279720279	Medullo	SLC1A5	15
path:hsa00450	Selenocompound metabolism - Homo sapiens (human)	0.2037962037962038	Medullo	SLC1A5	15
path:hsa00983	Drug metabolism - other enzymes - Homo sapiens (human)	0.2037962037962038	Medullo	SLC1A5	15
path:hsa04933	AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)	0.2057942057942058	Medullo	SLC1A5	15
path:hsa04940	Type I diabetes mellitus - Homo sapiens (human)	0.2097902097902098	Medullo	SLC1A5	15
path:hsa00760	Nicotinate and nicotinamide metabolism - Homo sapiens (human)	0.21078921078921078	Medullo	SLC1A5	15
path:hsa04110	Cell cycle - Homo sapiens (human)	0.22877122877122877	Medullo	SLC1A5	15
path:hsa05322	Systemic lupus erythematosus - Homo sapiens (human)	0.22877122877122877	Medullo	SLC1A5	15
path:hsa01523	Antifolate resistance - Homo sapiens (human)	0.23476523476523475	Medullo	SLC1A5	15
path:hsa03320	PPAR signaling pathway - Homo sapiens (human)	0.24175824175824176	Medullo	SLC1A5	15
path:hsa04210	Apoptosis - Homo sapiens (human)	0.24175824175824176	Medullo	SLC1A5	15
path:hsa04614	Renin-angiotensin system - Homo sapiens (human)	0.24375624375624375	Medullo	SLC1A5	15
path:hsa04620	Toll-like receptor signaling pathway - Homo sapiens (human)	0.25374625374625376	Medullo	SLC1A5	15
path:hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)	0.25374625374625376	Medullo	SLC1A5	15
path:hsa04611	Platelet activation - Homo sapiens (human)	0.25574425574425574	Medullo	SLC1A5	15
path:hsa04216	Ferroptosis - Homo sapiens (human)	0.26073926073926074	Medullo	SLC1A5	15
path:hsa00140	Steroid hormone biosynthesis - Homo sapiens (human)	0.27172827172827174	Medullo	SLC1A5	15
path:hsa00190	Oxidative phosphorylation - Homo sapiens (human)	0.27172827172827174	Medullo	SLC1A5	15
path:hsa04662	B cell receptor signaling pathway - Homo sapiens (human)	0.27172827172827174	Medullo	SLC1A5	15
path:hsa00230	Purine metabolism - Homo sapiens (human)	0.27472527472527475	Medullo	SLC1A5	15
path:hsa04927	Cortisol synthesis and secretion - Homo sapiens (human)	0.2757242757242757	Medullo	SLC1A5	15
path:hsa03050	Proteasome - Homo sapiens (human)	0.2817182817182817	Medullo	SLC1A5	15
path:hsa04978	Mineral absorption - Homo sapiens (human)	0.2817182817182817	Medullo	SLC1A5	15
path:hsa05219	Bladder cancer - Homo sapiens (human)	0.28471528471528473	Medullo	SLC1A5	15
path:hsa04750	Inflammatory mediator regulation of TRP channels - Homo sapiens (human)	0.2867132867132867	Medullo	SLC1A5	15
path:hsa04622	RIG-I-like receptor signaling pathway - Homo sapiens (human)	0.2897102897102897	Medullo	SLC1A5	15
path:hsa00562	Inositol phosphate metabolism - Homo sapiens (human)	0.2987012987012987	Medullo	SLC1A5	15
path:hsa05203	Viral carcinogenesis - Homo sapiens (human)	0.2997002997002997	Medullo	SLC1A5	15
path:hsa05110	Vibrio cholerae infection - Homo sapiens (human)	0.3016983016983017	Medullo	SLC1A5	15
path:hsa05220	Chronic myeloid leukemia - Homo sapiens (human)	0.3036963036963037	Medullo	SLC1A5	15
path:hsa04976	Bile secretion - Homo sapiens (human)	0.3066933066933067	Medullo	SLC1A5	15
path:hsa05120	Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)	0.3166833166833167	Medullo	SLC1A5	15
path:hsa05166	Human T-cell leukemia virus 1 infection - Homo sapiens (human)	0.3176823176823177	Medullo	SLC1A5	15
path:hsa05150	Staphylococcus aureus infection - Homo sapiens (human)	0.31868131868131866	Medullo	SLC1A5	15
path:hsa00350	Tyrosine metabolism - Homo sapiens (human)	0.32667332667332666	Medullo	SLC1A5	15
path:hsa04974	Protein digestion and absorption - Homo sapiens (human)	0.3336663336663337	Medullo	SLC1A5	15
path:hsa04721	Synaptic vesicle cycle - Homo sapiens (human)	0.34565434565434566	Medullo	SLC1A5	15
path:hsa04744	Phototransduction - Homo sapiens (human)	0.34865134865134867	Medullo	SLC1A5	15
path:hsa05412	Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)	0.35864135864135865	Medullo	SLC1A5	15
path:hsa00220	Arginine biosynthesis - Homo sapiens (human)	0.36363636363636365	Medullo	SLC1A5	15
path:hsa00564	Glycerophospholipid metabolism - Homo sapiens (human)	0.36863136863136864	Medullo	SLC1A5	15
path:hsa05169	Epstein-Barr virus infection - Homo sapiens (human)	0.3696303696303696	Medullo	SLC1A5	15
path:hsa00770	Pantothenate and CoA biosynthesis - Homo sapiens (human)	0.37162837162837165	Medullo	SLC1A5	15
path:hsa04512	ECM-receptor interaction - Homo sapiens (human)	0.37462537462537465	Medullo	SLC1A5	15
path:hsa00310	Lysine degradation - Homo sapiens (human)	0.3756243756243756	Medullo	SLC1A5	15
path:hsa00340	Histidine metabolism - Homo sapiens (human)	0.3786213786213786	Medullo	SLC1A5	15
path:hsa01040	Biosynthesis of unsaturated fatty acids - Homo sapiens (human)	0.3786213786213786	Medullo	SLC1A5	15
path:hsa00051	Fructose and mannose metabolism - Homo sapiens (human)	0.3926073926073926	Medullo	SLC1A5	15
path:hsa04975	Fat digestion and absorption - Homo sapiens (human)	0.3986013986013986	Medullo	SLC1A5	15
path:hsa03460	Fanconi anemia pathway - Homo sapiens (human)	0.4025974025974026	Medullo	SLC1A5	15
path:hsa05222	Small cell lung cancer - Homo sapiens (human)	0.4255744255744256	Medullo	SLC1A5	15
path:hsa04510	Focal adhesion - Homo sapiens (human)	0.4275724275724276	Medullo	SLC1A5	15
path:hsa00565	Ether lipid metabolism - Homo sapiens (human)	0.42857142857142855	Medullo	SLC1A5	15
path:hsa04914	Progesterone-mediated oocyte maturation - Homo sapiens (human)	0.42857142857142855	Medullo	SLC1A5	15
path:hsa04970	Salivary secretion - Homo sapiens (human)	0.4385614385614386	Medullo	SLC1A5	15
path:hsa05410	Hypertrophic cardiomyopathy - Homo sapiens (human)	0.45454545454545453	Medullo	SLC1A5	15
path:hsa00360	Phenylalanine metabolism - Homo sapiens (human)	0.45754245754245754	Medullo	SLC1A5	15
path:hsa04964	Proximal tubule bicarbonate reclamation - Homo sapiens (human)	0.45754245754245754	Medullo	SLC1A5	15
path:hsa00062	Fatty acid elongation - Homo sapiens (human)	0.46553446553446554	Medullo	SLC1A5	15
path:hsa00510	N-Glycan biosynthesis - Homo sapiens (human)	0.46653346653346656	Medullo	SLC1A5	15
path:hsa05204	Chemical carcinogenesis - DNA adducts - Homo sapiens (human)	0.4785214785214785	Medullo	SLC1A5	15
path:hsa04650	Natural killer cell mediated cytotoxicity - Homo sapiens (human)	0.4835164835164835	Medullo	SLC1A5	15
path:hsa05332	Graft-versus-host disease - Homo sapiens (human)	0.4835164835164835	Medullo	SLC1A5	15
path:hsa00860	Porphyrin and chlorophyll metabolism - Homo sapiens (human)	0.4875124875124875	Medullo	SLC1A5	15
path:hsa03060	Protein export - Homo sapiens (human)	0.4945054945054945	Medullo	SLC1A5	15
path:hsa05330	Allograft rejection - Homo sapiens (human)	0.4955044955044955	Medullo	SLC1A5	15
path:hsa04911	Insulin secretion - Homo sapiens (human)	0.4965034965034965	Medullo	SLC1A5	15
path:hsa03020	RNA polymerase - Homo sapiens (human)	0.5064935064935064	Medullo	SLC1A5	15
path:hsa04913	Ovarian steroidogenesis - Homo sapiens (human)	0.5334665334665335	Medullo	SLC1A5	15
path:hsa04972	Pancreatic secretion - Homo sapiens (human)	0.5454545454545454	Medullo	SLC1A5	15
path:hsa04977	Vitamin digestion and absorption - Homo sapiens (human)	0.5544455544455544	Medullo	SLC1A5	15
path:hsa04930	Type II diabetes mellitus - Homo sapiens (human)	0.5634365634365635	Medullo	SLC1A5	15
path:hsa00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Homo sapiens (human)	0.5654345654345654	Medullo	SLC1A5	15
path:hsa00910	Nitrogen metabolism - Homo sapiens (human)	0.5674325674325674	Medullo	SLC1A5	15
path:hsa00260	Glycine, serine and threonine metabolism - Homo sapiens (human)	0.5694305694305695	Medullo	SLC1A5	15
path:hsa04070	Phosphatidylinositol signaling system - Homo sapiens (human)	0.5714285714285714	Medullo	SLC1A5	15
path:hsa04115	p53 signaling pathway - Homo sapiens (human)	0.5904095904095904	Medullo	SLC1A5	15
path:hsa04961	Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)	0.6023976023976024	Medullo	SLC1A5	15
path:hsa05320	Autoimmune thyroid disease - Homo sapiens (human)	0.6083916083916084	Medullo	SLC1A5	15
path:hsa00250	Alanine, aspartate and glutamate metabolism - Homo sapiens (human)	0.6133866133866134	Medullo	SLC1A5	15
path:hsa04742	Taste transduction - Homo sapiens (human)	0.6363636363636364	Medullo	SLC1A5	15
path:hsa04670	Leukocyte transendothelial migration - Homo sapiens (human)	0.6383616383616384	Medullo	SLC1A5	15
path:hsa00670	One carbon pool by folate - Homo sapiens (human)	0.6643356643356644	Medullo	SLC1A5	15
path:hsa04064	NF-kappa B signaling pathway - Homo sapiens (human)	0.6723276723276723	Medullo	SLC1A5	15
path:hsa03030	DNA replication - Homo sapiens (human)	0.6893106893106893	Medullo	SLC1A5	15
path:hsa04668	TNF signaling pathway - Homo sapiens (human)	0.7222777222777222	Medullo	SLC1A5	15
path:hsa04710	Circadian rhythm - Homo sapiens (human)	0.7282717282717283	Medullo	SLC1A5	15
path:hsa04672	Intestinal immune network for IgA production - Homo sapiens (human)	0.7302697302697303	Medullo	SLC1A5	15
path:hsa04061	Viral protein interaction with cytokine and cytokine receptor - Homo sapiens (human)	0.7352647352647352	Medullo	SLC1A5	15
path:hsa00830	Retinol metabolism - Homo sapiens (human)	0.7402597402597403	Medullo	SLC1A5	15
path:hsa00533	Glycosaminoglycan biosynthesis - keratan sulfate - Homo sapiens (human)	0.7452547452547452	Medullo	SLC1A5	15
path:hsa05143	African trypanosomiasis - Homo sapiens (human)	0.7462537462537463	Medullo	SLC1A5	15
path:hsa04114	Oocyte meiosis - Homo sapiens (human)	0.7792207792207793	Medullo	SLC1A5	15
path:hsa00052	Galactose metabolism - Homo sapiens (human)	0.8531468531468531	Medullo	SLC1A5	15
path:hsa00500	Starch and sucrose metabolism - Homo sapiens (human)	0.8621378621378621	Medullo	SLC1A5	15
path:hsa00790	Folate biosynthesis - Homo sapiens (human)	0.8651348651348651	Medullo	SLC1A5	15
path:hsa00982	Drug metabolism - cytochrome P450 - Homo sapiens (human)	0.8741258741258742	Medullo	SLC1A5	15
path:hsa00531	Glycosaminoglycan degradation - Homo sapiens (human)	0.8831168831168831	Medullo	SLC1A5	15
path:hsa05310	Asthma - Homo sapiens (human)	0.9200799200799201	Medullo	SLC1A5	15
path:hsa00604	Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human)	0.9310689310689311	Medullo	SLC1A5	15
path:hsa03430	Mismatch repair - Homo sapiens (human)	0.932067932067932	Medullo	SLC1A5	15
path:hsa00053	Ascorbate and aldarate metabolism - Homo sapiens (human)	0.985014985014985	Medullo	SLC1A5	15
path:hsa05340	Primary immunodeficiency - Homo sapiens (human)	1	Medullo	SLC1A5	15
path:hsa00980	Metabolism of xenobiotics by cytochrome P450 - Homo sapiens (human)	0.007992007992007992	EPN	SLC1A5	10
path:hsa04360	Axon guidance - Homo sapiens (human)	0.013986013986013986	EPN	SLC1A5	10
path:hsa00982	Drug metabolism - cytochrome P450 - Homo sapiens (human)	0.016983016983016984	EPN	SLC1A5	10
path:hsa05168	Herpes simplex virus 1 infection - Homo sapiens (human)	0.029970029970029972	EPN	SLC1A5	10
path:hsa04340	Hedgehog signaling pathway - Homo sapiens (human)	0.03196803196803197	EPN	SLC1A5	10
path:hsa04623	Cytosolic DNA-sensing pathway - Homo sapiens (human)	0.03196803196803197	EPN	SLC1A5	10
path:hsa03030	DNA replication - Homo sapiens (human)	0.03996003996003996	EPN	SLC1A5	10
path:hsa00603	Glycosphingolipid biosynthesis - globo and isoglobo series - Homo sapiens (human)	0.04195804195804196	EPN	SLC1A5	10
path:hsa04110	Cell cycle - Homo sapiens (human)	0.04595404595404595	EPN	SLC1A5	10
path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series - Homo sapiens (human)	0.04695304695304695	EPN	SLC1A5	10
path:hsa05034	Alcoholism - Homo sapiens (human)	0.04895104895104895	EPN	SLC1A5	10
path:hsa04062	Chemokine signaling pathway - Homo sapiens (human)	0.054945054945054944	EPN	SLC1A5	10
